0.6113784122936139,-0.27604991249154137,0.3850519282046974,-0.21179250476878567,0.3918828478687387,-0.21977854192067597,0.8679108024337946
0.6114131056514971,-0.27618478242082656,0.38427374832266403,-0.2116916739342086,0.3924871018790601,-0.2196815576634384,0.8676868808896876
0.6114170902638669,-0.2761900828503348,0.38423752929413135,-0.21168749217959953,0.39251265144612896,-0.21967499022871892,0.8676780063926102
0.6114218573864278,-0.2761938418179905,0.3842023282042263,-0.21168389747624228,0.3925367384607601,-0.2196673432358788,0.8676699227376433
0.6114257670843147,-0.2761987017939011,0.38416592966284746,-0.21167979209785337,0.392561924099442,-0.21966022151156062,0.8676613328080526
0.6114294785525141,-0.2762031714201949,0.38413306112533085,-0.21167610093873432,0.39258514884235707,-0.21965407521173239,0.8676532812377755
0.6114331672251232,-0.2762079431650702,0.38409800262600496,-0.21167211311461143,0.39260944666963915,-0.21964729533184327,0.8676449761099073
0.6114376483233509,-0.27621179327930634,0.38406329675954126,-0.21166850884914723,0.3926334923860424,-0.2196400101271107,0.867636818588101
0.6114417682446668,-0.2762167374274954,0.38402555664031607,-0.21166428468405876,0.3926595640063661,-0.21963254538591231,0.8676279400704094
0.6114462833719809,-0.27622225015493984,0.3839859842595156,-0.21165980663004053,0.3926873293478744,-0.21962512092929506,0.8676183457510341
0.6114513989419532,-0.2762269698359959,0.3839421136575212,-0.21165523144713957,0.39271835101660396,-0.2196161845880952,0.8676076827937991
0.6114550782001563,-0.2762317380352932,0.3839070538354406,-0.2116512425766452,0.39274264724612035,-0.2196094036871999,0.8675993743439564
0.6114612737197278,-0.27623720055520984,0.3838587664740805,-0.21164619323819733,0.39277607202640563,-0.21959931993062382,0.86758802712883
0.6114681511814901,-0.27624200848021013,0.3838061039405637,-0.21164099477783974,0.3928120919379707,-0.21958741269216148,0.8675760012494148
0.6114736299559267,-0.27624790653936104,0.3837604968025079,-0.2116359844461292,0.3928438471864807,-0.21957844661145465,0.8675651143279932
0.6114799675212265,-0.2762531147193967,0.38371051940669965,-0.21163087704597927,0.3928788584098335,-0.21956796847208715,0.8675531578620279
0.6114859974647688,-0.2762582000134879,0.3836593445836427,-0.2116256513723145,0.3929147561157343,-0.21955714766606083,0.8675409137421133
