2.8117348315281876,-1.8383906468306812,-1.676791796695402,-2.0306883924914367,2.2329494393084475,-2.7382608258108543,0.0,0.0,0.0,0.0,0.0,0.0
2.80885233195766,-1.861127750453993,-1.646290828731017,-2.027299089032419,2.218522524157544,-2.7395712800615994,0.0,0.0,0.0,0.0,0.0,0.0
2.805687869607322,-1.8867864730440906,-1.6124312284316258,-2.02407881423046,2.2015322486333524,-2.741825645103985,0.0,0.0,0.0,0.0,0.0,0.0
2.8020354642490717,-1.9185852332928122,-1.5716282379060074,-2.0209103338769565,2.1798825978036036,-2.7455642565205305,0.0,0.0,0.0,0.0,0.0,0.0
2.7984843682035283,-1.9527516823769766,-1.5292678869343543,-2.018443938097071,2.156038965322614,-2.750657059680631,0.0,0.0,0.0,0.0,0.0,0.0
2.795784301087628,-1.9820049348185966,-1.4942685788770755,-2.0170279864957883,2.13527382500391,-2.7558217124668203,0.0,0.0,0.0,0.0,0.0,0.0
2.793880124385903,-2.005424165036353,-1.4670412756560274,-2.0163702076568524,2.1183895007002906,-2.7604873192129906,0.0,0.0,0.0,0.0,0.0,0.0
2.7923805663190624,-2.0270358261735715,-1.4425084162184831,-2.016184701894918,2.102601413712167,-2.7652063891938,0.0,0.0,0.0,0.0,0.0,0.0
2.7907765907921176,-2.0539466585492043,-1.4127660377594098,-2.0163764119374368,2.082690513170632,-2.7716057135380088,0.0,0.0,0.0,0.0,0.0,0.0
-0.22835824599403512,0.061964994163545166,-1.3677549942487526,1.0255229333147928,1.107143218455458,2.273995001895395,0.0,0.0,0.0,0.0,0.0,0.0
-0.32158425007063673,0.6851746781150923,-2.269857246273204,-2.1749076091848942,-1.326614607743344,-0.6868455251483833,0.0,0.0,0.0,0.0,0.0,0.0
-0.2272075626521891,0.05154633992433293,-1.3264388918072199,1.071033379713591,1.0815447799145472,2.2215154853291845,0.0,0.0,0.0,0.0,0.0,0.0
-0.3243062194031471,0.6658184816686621,-2.2100773199660817,-2.159314421647994,-1.3069692895981255,-0.7238117492650558,0.0,0.0,0.0,0.0,0.0,0.0
-0.22565344224978243,0.051923909723586126,-1.3128745299244227,1.0835544375243826,1.075183532809183,2.2061046576205814,0.0,0.0,0.0,0.0,0.0,0.0
-0.2249500425661657,0.049424658560810485,-1.3015122167148017,1.0971447708678896,1.068173502781866,2.1905840057267296,0.0,0.0,0.0,0.0,0.0,0.0
-0.22352307340416377,0.05978837083275142,-1.3190933371542417,1.0697687913122482,1.0818236234656384,2.220010746463606,0.0,0.0,0.0,0.0,0.0,0.0
-0.21997870954130244,0.10686048101481019,-1.412886759925759,0.9548495854810566,1.1549257474394012,2.3477165221944243,0.0,0.0,0.0,0.0,0.0,0.0
2.8268947719431945,-1.8997089592620622,-1.6566864342452614,-2.0219472798384777,2.262844871978526,-2.7178073990482687,0.0,0.0,0.0,0.0,0.0,0.0
2.8707838611381797,-1.6773742924607618,-2.01039061413599,-2.091289174035311,2.3980977962426997,-2.7292592956467367,0.0,0.0,0.0,0.0,0.0,0.0







































2.899998356447141,-1.5668500100326712,-2.4649094890300427,-1.9386071532332063,2.5319970026735743,-2.474271214043413,0.0,0.0,0.0,0.0,0.0,0.0
2.8680463032941064,-1.7368338966747328,-2.1790955002901584,-1.8101570406647622,2.483807073480311,-2.3679196475326885,0.0,0.0,0.0,0.0,0.0,0.0
2.8486057236335687,-1.8218276725096865,-2.0379206876219236,-1.7589349260875395,2.433233335604464,-2.33292231829816,0.0,0.0,0.0,0.0,0.0,0.0
2.836575847932134,-1.8726429744788986,-1.9553345786022782,-1.7323740667931067,2.3936380240087525,-2.3155280329821393,0.0,0.0,0.0,0.0,0.0,0.0
2.8291166951842124,-1.9047457633548746,-1.9042582988065384,-1.7163764234261376,2.363923408257208,-2.3038953923267584,0.0,0.0,0.0,0.0,0.0,0.0
2.8240161611428105,-1.9276045892785438,-1.8685163423547644,-1.7052345611970703,2.3402433792010418,-2.2946702633701497,0.0,0.0,0.0,0.0,0.0,0.0
2.819389669685818,-1.9492408670181722,-1.8350941791539406,-1.696119973879624,2.3177021305596677,-2.2871622581154303,0.0,0.0,0.0,0.0,0.0,0.0
2.81423212192062,-1.974204941633056,-1.7969567425335236,-1.6880629768219289,2.2929865360437414,-2.2815750940446184,0.0,0.0,0.0,0.0,0.0,0.0
2.808953612033321,-2.000768341377156,-1.7569569798043565,-1.6814507155182057,2.267130309616384,-2.277886769739258,0.0,0.0,0.0,0.0,0.0,0.0
2.8046702848429543,-2.0235423954753378,-1.7232236379774308,-1.6766251582553855,2.2441910176368705,-2.2751252486342652,0.0,0.0,0.0,0.0,0.0,0.0
2.801814467357284,-2.0399917674944574,-1.6992423684314728,-1.6731079205065862,2.2262348501272613,-2.272131006414393,0.0,0.0,0.0,0.0,0.0,0.0
2.7999285861036616,-2.0520520099794823,-1.6818994909364828,-1.670213387808645,2.2117214533608274,-2.2685712135693805,0.0,0.0,0.0,0.0,0.0,0.0
-0.26986762716819984,0.34709622241663096,-1.631149103237219,0.9677260751445314,1.6127447363721659,2.7885405014285607,0.0,0.0,0.0,0.0,0.0,0.0
-0.2718085337963369,0.33831299733106895,-1.615592536056794,0.9818792043492298,1.6033951990478224,2.7818584834911024,0.0,0.0,0.0,0.0,0.0,0.0
-0.2738296316061292,0.3290476912912476,-1.5991511535477518,0.9971235805347263,1.5936291442456496,2.7746876967996204,0.0,0.0,0.0,0.0,0.0,0.0
